index,binary_val
998,00000000000000000000110010000000
999,00000000000000000000110010000000
1000,00000000000000000000110010000000
1001,00000000000000000000110010000000
1002,00000000000000000000110010000000
1003,00000000000000000000110010000000
1004,00000000000000000000110010000000
1005,00000000000000000000110010000000
1006,00000000000000000000110010000000
1007,00000000000000000000110010000000
1008,00000000000000000000110010000000
1009,00000000000000000000110010000000
1010,00000000000000000000110010000000
1011,00000000000000000000110010000000
1012,00000000000000000000110010000000
1013,00000000000000000000110010000000
1014,00000000000000000000110010000000
1015,00000000000000000000110010000000
1016,00000000000000000000110000011100
1017,00000000000000000000110000011100
1018,00000000000000000000110000011100
1019,00000000000000000000110000011100
1020,00000000000000000000110000011100
1021,00000000000000000000110000011100
1022,00000000000000000000110010000000
1023,00000000000000000000110010000000
1024,00000000000000000000110010000000
1025,00000000000000000000110010000000
1026,00000000000000000000110010000000
1027,00000000000000000000110010000000
1028,00000000000000000000110010000000
1029,00000000000000000000110010000000
1030,00000000000000000000110010000000
1031,00000000000000000000110010000000
1032,00000000000000000000110000011100
1033,00000000000000000000110000011100
1034,00000000000000000000110000011100
1035,00000000000000000000110000011100
1036,00000000000000000000110000011100
1037,00000000000000000000110000011100
1038,00000000000000000000110000011100
1039,00000000000000000000110000011100
1040,00000000000000000000110000011100
1041,00000000000000000000110000011100
1042,00000000000000000000110000011100
1043,00000000000000000000110000011100
1044,00000000000000000000110000011100
1045,00000000000000000000110010000000
1046,00000000000000000000110010000000
1047,00000000000000000000110010000000
1048,00000000000000000000110010000000
1049,00000000000000000000110010000000
1050,00000000000000000000110010000000
1051,00000000000000000000110010000000
1052,00000000000000000000110010000000
1053,00000000000000000000110000011100
1054,00000000000000000000110000011100
1055,00000000000000000000110000011100
1056,00000000000000000000110000011100
1057,00000000000000000000110000011100
1058,00000000000000000000110000011100
1059,00000000000000000000110000011100
1060,00000000000000000000110000011100
1061,00000000000000000000110000011100
1062,00000000000000000000110010000000
1063,00000000000000000000110010000000
1064,00000000000000000000110000011100
1065,00000000000000000000110000011100
1066,00000000000000000000110000011100
1067,00000000000000000000110000011100
1068,00000000000000000000110000011100
1069,00000000000000000000110010000000
1070,00000000000000000000110010000000
1071,00000000000000000000110010000000
1072,00000000000000000000110010000000
1073,00000000000000000000110010000000
1074,00000000000000000000110010000000
1075,00000000000000000000110010000000
1076,00000000000000000000110010000000
1077,00000000000000000000110010000000
1078,00000000000000000000110010000000
1079,00000000000000000000110010000000
1080,00000000000000000000110010000000
1081,00000000000000000000110010000000
1082,00000000000000000000110010000000
1083,00000000000000000000110010000000
1084,00000000000000000000110010000000
1085,00000000000000000000110010000000
1086,00000000000000000000110010000000
1087,00000000000000000000110010000000
1088,00000000000000000000110010000000
1089,00000000000000000000110010000000
1090,00000000000000000000110010000000
1091,00000000000000000000110010000000
1092,00000000000000000000110010000000
1093,00000000000000000000110010000000
1094,00000000000000000000110010000000
1095,00000000000000000000110010000000
1096,00000000000000000000110000011100
1097,00000000000000000000110000011100
1098,00000000000000000000110000011100
1099,00000000000000000000110000011100
1100,00000000000000000000110000011100
1101,00000000000000000000110000011100
1102,00000000000000000000110000011100
1103,00000000000000000000110000011100
1104,00000000000000000000110000011100
1105,00000000000000000000110000011100
1106,00000000000000000000110000011100
1107,00000000000000000000110000011100
1108,00000000000000000000110000011100
1109,00000000000000000000110000011100
1110,00000000000000000000110000011100
1111,00000000000000000000110000011100
1112,00000000000000000000110000011100
1113,00000000000000000000110000011100
1114,00000000000000000000110000011100
1115,00000000000000000000110000011100
1116,00000000000000000000110010000000
1117,00000000000000000000110010000000
1118,00000000000000000000110010000000
1119,00000000000000000000110010000000
1120,00000000000000000000110010000000
1121,00000000000000000000110010000000
1122,00000000000000000000110010000000
1123,00000000000000000000110010000000
1124,00000000000000000000110010000000
1125,00000000000000000000110010000000
1126,00000000000000000000110010000000
1127,00000000000000000000110000011100
1128,00000000000000000000110000011100
1129,00000000000000000000110000011100
1130,00000000000000000000110000011100
1131,00000000000000000000110000011100
1132,00000000000000000000110000011100
1133,00000000000000000000110010000000
1134,00000000000000000000110010000000
1135,00000000000000000000110000011100
1136,00000000000000000000110000011100
1137,00000000000000000000110000011100
1138,00000000000000000000110000011100
1139,00000000000000000000110000011100
1140,00000000000000000000110000011100
1141,00000000000000000000110000011100
1142,00000000000000000000110000011100
1143,00000000000000000000110000011100
1144,00000000000000000000110000011100
1145,00000000000000000000110000011100
1146,00000000000000000000110000011100
1147,00000000000000000000110000011100
1148,00000000000000000000110000011100
1149,00000000000000000000110000011100
1150,00000000000000000000110000011100
1151,00000000000000000000110000011100
1152,00000000000000000000110000011100
1153,00000000000000000000110000011100
1154,00000000000000000000110000011100
1155,00000000000000000000110000011100
1156,00000000000000000000110010000000
1157,00000000000000000000110010000000
1158,00000000000000000000110010000000
1159,00000000000000000000110000011100
1160,00000000000000000000110000011100
1161,00000000000000000000110000011100
1162,00000000000000000000110000011100
1163,00000000000000000000110000011100
1164,00000000000000000000110000011100
1165,00000000000000000000110000011100
1166,00000000000000000000110000011100
1167,00000000000000000000110000011100
1168,00000000000000000000110000011100
1169,00000000000000000000110000011100
1170,00000000000000000000110000011100
1171,00000000000000000000110000011100
1172,00000000000000000000110000011100
1173,00000000000000000000110000011100
1174,00000000000000000000110000011100
1175,00000000000000000000110000011100
1176,00000000000000000000110000011100
1177,00000000000000000000110000011100
1178,00000000000000000000110000011100
1179,00000000000000000000110000011100
1180,00000000000000000000110000011100
1181,00000000000000000000110000011100
1182,00000000000000000000110010000000
1183,00000000000000000000110010000000
1184,00000000000000000000110010000000
1185,00000000000000000000110010000000
1186,00000000000000000000110010000000
1187,00000000000000000000110010000000
1188,00000000000000000000110010000000
1189,00000000000000000000110010000000
1190,00000000000000000000110010000000
1191,00000000000000000000110010000000
1192,00000000000000000000110010000000
1193,00000000000000000000110010000000
1194,00000000000000000000110010000000
1195,00000000000000000000110010000000
1196,00000000000000000000110010000000
1197,00000000000000000000110010000000
1198,00000000000000000000110010000000
1199,00000000000000000000110010000000
1200,00000000000000000000110010000000
1201,00000000000000000000110010000000
1202,00000000000000000000110010000000
1203,00000000000000000000110010000000
1204,00000000000000000000110010000000
1205,00000000000000000000110010000000
1206,00000000000000000000110010000000
1207,00000000000000000000110010000000
1208,00000000000000000000110010000000
1209,00000000000000000000110010000000
1210,00000000000000000000110010000000
1211,00000000000000000000110010000000
1212,00000000000000000000110000011100
1213,00000000000000000000110000011100
1214,00000000000000000000110000011100
1215,00000000000000000000110000011100
1216,00000000000000000000110000011100
1217,00000000000000000000110000011100
1218,00000000000000000000110000011100
1219,00000000000000000000110000011100
1220,00000000000000000000110000011100
1221,00000000000000000000110000011100
1222,00000000000000000000110000011100
1223,00000000000000000000110000011100
1224,00000000000000000000110000011100
1225,00000000000000000000110000011100
1226,00000000000000000000110000011100
1227,00000000000000000000110000011100
1228,00000000000000000000110000011100
1229,00000000000000000000110000011100
1230,00000000000000000000110000011100
1231,00000000000000000000110000011100
1232,00000000000000000000110000011100
1233,00000000000000000000110000011100
1234,00000000000000000000110000011100
1235,00000000000000000000110000011100
1236,00000000000000000000110000011100
1237,00000000000000000000110000011100
1238,00000000000000000000110000011100
1239,00000000000000000000110000011100
1240,00000000000000000000110000011100
1241,00000000000000000000110000011100
1242,00000000000000000000110000011100
1243,00000000000000000000110000011100
1244,00000000000000000000110000011100
1245,00000000000000000000110000011100
1246,00000000000000000000110000011100
1247,00000000000000000000110000011100
1248,00000000000000000000110000011100
1249,00000000000000000000110000011100
1250,00000000000000000000110000011100
1251,00000000000000000000110000011100
1252,00000000000000000000110000011100
1253,00000000000000000000110000011100
1254,00000000000000000000110000011100
1255,00000000000000000000110000011100
1256,00000000000000000000110000011100
1257,00000000000000000000110000011100
1258,00000000000000000000110000011100
1259,00000000000000000000110000011100
1260,00000000000000000000110000011100
1261,00000000000000000000110000011100
1262,00000000000000000000110000011100
1263,00000000000000000000110000011100
1264,00000000000000000000110000011100
1265,00000000000000000000110000011100
1266,00000000000000000000110000011100
1267,00000000000000000000110000011100
1268,00000000000000000000110000011100
1269,00000000000000000000110000011100
1270,00000000000000000000110000011100
1271,00000000000000000000110000011100
1272,00000000000000000000110000011100
1273,00000000000000000000110000011100
1274,00000000000000000000110000011100
1275,00000000000000000000110000011100
1276,00000000000000000000110000011100
1277,00000000000000000000110000011100
1278,00000000000000000000110000011100
1279,00000000000000000000110000011100
1280,00000000000000000000110000011100
1281,00000000000000000000110000011100
1282,00000000000000000000110000011100
1283,00000000000000000000110000011100
1284,00000000000000000000110000011100
1285,00000000000000000000110000011100
1286,00000000000000000000110000011100
1287,00000000000000000000110000011100
1288,00000000000000000000110000011100
1289,00000000000000000000110000011100
1290,00000000000000000000110000011100
1291,00000000000000000000110000011100
1292,00000000000000000000110000011100
1293,00000000000000000000110000011100
1294,00000000000000000000110000011100
1295,00000000000000000000110000011100
1296,00000000000000000000110000011100
1297,00000000000000000000110000011100
1298,00000000000000000000110000011100
1299,00000000000000000000110000011100
1300,00000000000000000000110000011100
1301,00000000000000000000110000011100
1302,00000000000000000000110000011100
1303,00000000000000000000110000011100
1304,00000000000000000000110000011100
1305,00000000000000000000110000011100
1306,00000000000000000000110000011100
1307,00000000000000000000110000011100
1308,00000000000000000000110000011100
1309,00000000000000000000110000011100
1310,00000000000000000000110000011100
1311,00000000000000000000110000011100
1312,00000000000000000000110000011100
1313,00000000000000000000110000011100
1314,00000000000000000000110000011100
1315,00000000000000000000110000011100
1316,00000000000000000000110000011100
1317,00000000000000000000110000011100
1318,00000000000000000000110000011100
1319,00000000000000000000110000011100
1320,00000000000000000000110000011100
1321,00000000000000000000110000011100
1322,00000000000000000000110000011100
1323,00000000000000000000110000011100
1324,00000000000000000000110000011100
1325,00000000000000000000110000011100
1326,00000000000000000000110000011100
1327,00000000000000000000110000011100
1328,00000000000000000000110000011100
1329,00000000000000000000110000011100
1330,00000000000000000000110000011100
1331,00000000000000000000110000011100
1332,00000000000000000000110000011100
1333,00000000000000000000110000011100
1334,00000000000000000000110000011100
1335,00000000000000000000110000011100
1336,00000000000000000000110000011100
1337,00000000000000000000110000011100
1338,00000000000000000000110000011100
1339,00000000000000000000110000011100
1340,00000000000000000000110000011100
1341,00000000000000000000110000011100
1342,00000000000000000000110000011100
1343,00000000000000000000110000011100
1344,00000000000000000000110000011100
1345,00000000000000000000110000011100
1346,00000000000000000000110000011100
1347,00000000000000000000110000011100
1348,00000000000000000000110000011100
1349,00000000000000000000110000011100
1350,00000000000000000000110000011100
1351,00000000000000000000110000011100
1352,00000000000000000000110000011100
1353,00000000000000000000110000011100
1354,00000000000000000000110000011100
1355,00000000000000000000110000011100
1356,00000000000000000000110000011100
1357,00000000000000000000101110111000
1358,00000000000000000000101110111000
1359,00000000000000000000101110111000
1360,00000000000000000000101110111000
1361,00000000000000000000101110111000
1362,00000000000000000000101110111000
1363,00000000000000000000101110111000
1364,00000000000000000000101110111000
1365,00000000000000000000101110111000
1366,00000000000000000000110000011100
1367,00000000000000000000110000011100
1368,00000000000000000000110000011100
1369,00000000000000000000110000011100
1370,00000000000000000000110000011100
1371,00000000000000000000110000011100
1372,00000000000000000000110000011100
1373,00000000000000000000110000011100
1374,00000000000000000000101110111000
1375,00000000000000000000101110111000
1376,00000000000000000000101110111000
1377,00000000000000000000101110111000
1378,00000000000000000000101110111000
1379,00000000000000000000101110111000
1380,00000000000000000000101110111000
1381,00000000000000000000101110111000
1382,00000000000000000000101110111000
1383,00000000000000000000110000011100
1384,00000000000000000000110000011100
1385,00000000000000000000110000011100
1386,00000000000000000000110000011100
1387,00000000000000000000110000011100
1388,00000000000000000000110000011100
1389,00000000000000000000110000011100
1390,00000000000000000000110000011100
1391,00000000000000000000110000011100
1392,00000000000000000000110000011100
1393,00000000000000000000110000011100
1394,00000000000000000000110000011100
1395,00000000000000000000110000011100
1396,00000000000000000000110000011100
1397,00000000000000000000110000011100
1398,00000000000000000000110000011100
1399,00000000000000000000110000011100
1400,00000000000000000000110000011100
1401,00000000000000000000110000011100
1402,00000000000000000000110000011100
1403,00000000000000000000110000011100
1404,00000000000000000000110000011100
1405,00000000000000000000110000011100
1406,00000000000000000000110000011100
1407,00000000000000000000101110111000
1408,00000000000000000000101110111000
1409,00000000000000000000110000011100
1410,00000000000000000000110000011100
1411,00000000000000000000110000011100
1412,00000000000000000000110000011100
1413,00000000000000000000110000011100
1414,00000000000000000000110000011100
1415,00000000000000000000110000011100
1416,00000000000000000000101110111000
1417,00000000000000000000101110111000
1418,00000000000000000000101110111000
1419,00000000000000000000101110111000
1420,00000000000000000000101110111000
1421,00000000000000000000101110111000
1422,00000000000000000000101110111000
1423,00000000000000000000101110111000
1424,00000000000000000000101110111000
1425,00000000000000000000101110111000
1426,00000000000000000000101110111000
1427,00000000000000000000101110111000
1428,00000000000000000000101110111000
1429,00000000000000000000110000011100
1430,00000000000000000000110000011100
1431,00000000000000000000110000011100
1432,00000000000000000000110000011100
1433,00000000000000000000110000011100
1434,00000000000000000000110000011100
1435,00000000000000000000110000011100
1436,00000000000000000000110000011100
1437,00000000000000000000110000011100
1438,00000000000000000000110000011100
1439,00000000000000000000110000011100
1440,00000000000000000000110000011100
1441,00000000000000000000110000011100
1442,00000000000000000000110000011100
1443,00000000000000000000110000011100
1444,00000000000000000000110000011100
1445,00000000000000000000110000011100
1446,00000000000000000000110000011100
1447,00000000000000000000110000011100
1448,00000000000000000000110000011100
1449,00000000000000000000110000011100
1450,00000000000000000000110000011100
1451,00000000000000000000110000011100
1452,00000000000000000000110000011100
1453,00000000000000000000110000011100
1454,00000000000000000000110000011100
1455,00000000000000000000110000011100
1456,00000000000000000000110000011100
1457,00000000000000000000110000011100
1458,00000000000000000000110000011100
1459,00000000000000000000110000011100
1460,00000000000000000000110000011100
1461,00000000000000000000110000011100
1462,00000000000000000000110000011100
1463,00000000000000000000110000011100
1464,00000000000000000000110000011100
1465,00000000000000000000110000011100
1466,00000000000000000000110000011100
1467,00000000000000000000110000011100
1468,00000000000000000000110000011100
1469,00000000000000000000110000011100
1470,00000000000000000000110000011100
1471,00000000000000000000110000011100
1472,00000000000000000000110000011100
1473,00000000000000000000110000011100
1474,00000000000000000000110000011100
1475,00000000000000000000110000011100
1476,00000000000000000000110000011100
1477,00000000000000000000110000011100
1478,00000000000000000000110000011100
1479,00000000000000000000110000011100
1480,00000000000000000000110000011100
1481,00000000000000000000110000011100
1482,00000000000000000000110000011100
1483,00000000000000000000110000011100
1484,00000000000000000000110000011100
1485,00000000000000000000110000011100
1486,00000000000000000000110000011100
1487,00000000000000000000110000011100
1488,00000000000000000000110000011100
1489,00000000000000000000110010000000
1490,00000000000000000000110010000000
1491,00000000000000000000110000011100
1492,00000000000000000000110000011100
1493,00000000000000000000110000011100
1494,00000000000000000000110000011100
1495,00000000000000000000110000011100
1496,00000000000000000000110000011100
1497,00000000000000000000110000011100
1498,00000000000000000000110000011100
1499,00000000000000000000110000011100
1500,00000000000000000000110000011100
1501,00000000000000000000110000011100
1502,00000000000000000000110000011100
1503,00000000000000000000110000011100
1504,00000000000000000000110000011100
1505,00000000000000000000110000011100
1506,00000000000000000000110000011100
1507,00000000000000000000110000011100
1508,00000000000000000000110000011100
1509,00000000000000000000110000011100
1510,00000000000000000000110000011100
1511,00000000000000000000110000011100
1512,00000000000000000000110000011100
1513,00000000000000000000110000011100
1514,00000000000000000000110000011100
1515,00000000000000000000110000011100
1516,00000000000000000000110000011100
1517,00000000000000000000110000011100
1518,00000000000000000000110000011100
1519,00000000000000000000110000011100
1520,00000000000000000000110000011100
1521,00000000000000000000110000011100
1522,00000000000000000000110000011100
1523,00000000000000000000110000011100
1524,00000000000000000000110000011100
1525,00000000000000000000110000011100
1526,00000000000000000000110000011100
1527,00000000000000000000110000011100
1528,00000000000000000000110000011100
1529,00000000000000000000110000011100
1530,00000000000000000000110000011100
1531,00000000000000000000110000011100
1532,00000000000000000000110000011100
1533,00000000000000000000110000011100
1534,00000000000000000000110000011100
1535,00000000000000000000110000011100
1536,00000000000000000000110010000000
1537,00000000000000000000110010000000
1538,00000000000000000000110000011100
1539,00000000000000000000110000011100
1540,00000000000000000000110000011100
1541,00000000000000000000110010000000
1542,00000000000000000000110010000000
1543,00000000000000000000110010000000
1544,00000000000000000000110010000000
1545,00000000000000000000110010000000
1546,00000000000000000000110010000000
1547,00000000000000000000110010000000
1548,00000000000000000000110010000000
1549,00000000000000000000110010000000
1550,00000000000000000000110010000000
1551,00000000000000000000110010000000
1552,00000000000000000000110010000000
1553,00000000000000000000110000011100
1554,00000000000000000000110000011100
1555,00000000000000000000110000011100
1556,00000000000000000000110000011100
1557,00000000000000000000110000011100
1558,00000000000000000000110000011100
1559,00000000000000000000110000011100
1560,00000000000000000000110000011100
1561,00000000000000000000110000011100
1562,00000000000000000000110000011100
1563,00000000000000000000110000011100
1564,00000000000000000000110000011100
1565,00000000000000000000110000011100
1566,00000000000000000000110000011100
1567,00000000000000000000110000011100
1568,00000000000000000000110000011100
1569,00000000000000000000110000011100
1570,00000000000000000000110000011100
1571,00000000000000000000110000011100
1572,00000000000000000000110000011100
1573,00000000000000000000110000011100
1574,00000000000000000000110000011100
1575,00000000000000000000110000011100
1576,00000000000000000000110000011100
1577,00000000000000000000110000011100
1578,00000000000000000000110000011100
1579,00000000000000000000110000011100
1580,00000000000000000000110000011100
1581,00000000000000000000110000011100
1582,00000000000000000000110000011100
1583,00000000000000000000110000011100
1584,00000000000000000000110000011100
1585,00000000000000000000110000011100
1586,00000000000000000000110000011100
1587,00000000000000000000110000011100
1588,00000000000000000000110000011100
1589,00000000000000000000110000011100
1590,00000000000000000000110000011100
1591,00000000000000000000110000011100
1592,00000000000000000000110000011100
1593,00000000000000000000110000011100
1594,00000000000000000000110010000000
1595,00000000000000000000110010000000
1596,00000000000000000000110010000000
1597,00000000000000000000110010000000
1598,00000000000000000000110010000000
1599,00000000000000000000110010000000
1600,00000000000000000000110010000000
1601,00000000000000000000110010000000
1602,00000000000000000000110010000000
1603,00000000000000000000110010000000
1604,00000000000000000000110010000000
1605,00000000000000000000110010000000
1606,00000000000000000000110010000000
1607,00000000000000000000110010000000
1608,00000000000000000000110010000000
1609,00000000000000000000110010000000
1610,00000000000000000000110010000000
1611,00000000000000000000110010000000
1612,00000000000000000000110010000000
1613,00000000000000000000110010000000
1614,00000000000000000000110010000000
1615,00000000000000000000110010000000
1616,00000000000000000000110010000000
1617,00000000000000000000110010000000
1618,00000000000000000000110010000000
1619,00000000000000000000110010000000
1620,00000000000000000000110010000000
1621,00000000000000000000110010000000
1622,00000000000000000000110010000000
1623,00000000000000000000110010000000
1624,00000000000000000000110010000000
1625,00000000000000000000110010000000
1626,00000000000000000000110010000000
1627,00000000000000000000110010000000
1628,00000000000000000000110010000000
1629,00000000000000000000110010000000
1630,00000000000000000000110010000000
1631,00000000000000000000110010000000
1632,00000000000000000000110010000000
1633,00000000000000000000110010000000
1634,00000000000000000000110010000000
1635,00000000000000000000110010000000
1636,00000000000000000000110010000000
1637,00000000000000000000110010000000
1638,00000000000000000000110010000000
1639,00000000000000000000110010000000
1640,00000000000000000000110010000000
1641,00000000000000000000110010000000
1642,00000000000000000000110010000000
1643,00000000000000000000110010000000
1644,00000000000000000000110010000000
1645,00000000000000000000110010000000
1646,00000000000000000000110010000000
1647,00000000000000000000110010000000
1648,00000000000000000000110010000000
1649,00000000000000000000110010000000
1650,00000000000000000000110010000000
1651,00000000000000000000110010000000
1652,00000000000000000000110010000000
1653,00000000000000000000110010000000
1654,00000000000000000000110010000000
1655,00000000000000000000110010000000
1656,00000000000000000000110010000000
1657,00000000000000000000110010000000
1658,00000000000000000000110011100100
1659,00000000000000000000110011100100
1660,00000000000000000000110011100100
1661,00000000000000000000110011100100
1662,00000000000000000000110011100100
1663,00000000000000000000110011100100
1664,00000000000000000000110011100100
1665,00000000000000000000110011100100
1666,00000000000000000000110011100100
1667,00000000000000000000110011100100
1668,00000000000000000000110011100100
1669,00000000000000000000110011100100
1670,00000000000000000000110011100100
1671,00000000000000000000110011100100
1672,00000000000000000000110011100100
1673,00000000000000000000110010000000
1674,00000000000000000000110010000000
1675,00000000000000000000110010000000
1676,00000000000000000000110010000000
1677,00000000000000000000110010000000
1678,00000000000000000000110010000000
1679,00000000000000000000110010000000
1680,00000000000000000000110010000000
1681,00000000000000000000110010000000
1682,00000000000000000000110010000000
1683,00000000000000000000110010000000
1684,00000000000000000000110010000000
1685,00000000000000000000110010000000
1686,00000000000000000000110010000000
1687,00000000000000000000110010000000
1688,00000000000000000000110010000000
1689,00000000000000000000110010000000
1690,00000000000000000000110010000000
1691,00000000000000000000110010000000
1692,00000000000000000000110010000000
1693,00000000000000000000110010000000
1694,00000000000000000000110010000000
1695,00000000000000000000110010000000
1696,00000000000000000000110010000000
1697,00000000000000000000110010000000
1698,00000000000000000000110010000000
1699,00000000000000000000110010000000
1700,00000000000000000000110010000000
