index,binary_val
999,00000000000000000000101110000110
1000,00000000000000000000101110000110
1001,00000000000000000000101110000110
1002,00000000000000000000101101111100
1003,00000000000000000000101101111100
1004,00000000000000000000101101110010
1005,00000000000000000000101101110010
1006,00000000000000000000101101110010
1007,00000000000000000000101101110010
1008,00000000000000000000101101110010
1009,00000000000000000000101101101000
1010,00000000000000000000101101101000
1011,00000000000000000000101101101000
1012,00000000000000000000101101101000
1013,00000000000000000000101101101000
1014,00000000000000000000101101110010
1015,00000000000000000000101101110010
1016,00000000000000000000101101111100
1017,00000000000000000000101110000110
1018,00000000000000000000101110000110
1019,00000000000000000000101110000110
1020,00000000000000000000101110010000
1021,00000000000000000000101110010000
1022,00000000000000000000101110010000
1023,00000000000000000000101110010000
1024,00000000000000000000101110010000
1025,00000000000000000000101110000110
1026,00000000000000000000101101111100
1027,00000000000000000000101101111100
1028,00000000000000000000101101111100
1029,00000000000000000000101101111100
1030,00000000000000000000101101111100
1031,00000000000000000000101101111100
1032,00000000000000000000101110000110
1033,00000000000000000000101110000110
1034,00000000000000000000101110000110
1035,00000000000000000000101110000110
1036,00000000000000000000101110000110
1037,00000000000000000000101110000110
1038,00000000000000000000101110000110
1039,00000000000000000000101110000110
1040,00000000000000000000101110000110
1041,00000000000000000000101110000110
1042,00000000000000000000101110000110
1043,00000000000000000000101110000110
1044,00000000000000000000101101111100
1045,00000000000000000000101101111100
1046,00000000000000000000101101111100
1047,00000000000000000000101101111100
1048,00000000000000000000101101111100
1049,00000000000000000000101101111100
1050,00000000000000000000101101111100
1051,00000000000000000000101101111100
1052,00000000000000000000101101110010
1053,00000000000000000000101101110010
1054,00000000000000000000101101110010
1055,00000000000000000000101101110010
1056,00000000000000000000101101110010
1057,00000000000000000000101101110010
1058,00000000000000000000101101110010
1059,00000000000000000000101101110010
1060,00000000000000000000101101110010
1061,00000000000000000000101101110010
1062,00000000000000000000101101110010
1063,00000000000000000000101101110010
1064,00000000000000000000101101110010
1065,00000000000000000000101101111100
1066,00000000000000000000101101111100
1067,00000000000000000000101101111100
1068,00000000000000000000101101111100
1069,00000000000000000000101101111100
1070,00000000000000000000101101111100
1071,00000000000000000000101101111100
1072,00000000000000000000101101111100
1073,00000000000000000000101101111100
1074,00000000000000000000101101111100
1075,00000000000000000000101101111100
1076,00000000000000000000101101110010
1077,00000000000000000000101101110010
1078,00000000000000000000101101110010
1079,00000000000000000000101101111100
1080,00000000000000000000101101111100
1081,00000000000000000000101101111100
1082,00000000000000000000101101111100
1083,00000000000000000000101101111100
1084,00000000000000000000101101111100
1085,00000000000000000000101101111100
1086,00000000000000000000101101111100
1087,00000000000000000000101101111100
1088,00000000000000000000101101111100
1089,00000000000000000000101101111100
1090,00000000000000000000101101111100
1091,00000000000000000000101101111100
1092,00000000000000000000101101111100
1093,00000000000000000000101101111100
1094,00000000000000000000101101111100
1095,00000000000000000000101101111100
1096,00000000000000000000101110000110
1097,00000000000000000000101110000110
1098,00000000000000000000101110000110
1099,00000000000000000000101110000110
1100,00000000000000000000101110000110
1101,00000000000000000000101110000110
1102,00000000000000000000101110000110
1103,00000000000000000000101101111100
1104,00000000000000000000101110000110
1105,00000000000000000000101110000110
1106,00000000000000000000101110000110
1107,00000000000000000000101110000110
1108,00000000000000000000101110000110
1109,00000000000000000000101110000110
1110,00000000000000000000101110000110
1111,00000000000000000000101110000110
1112,00000000000000000000101110000110
1113,00000000000000000000101110000110
1114,00000000000000000000101110000110
1115,00000000000000000000101110000110
1116,00000000000000000000101110000110
1117,00000000000000000000101110000110
1118,00000000000000000000101101111100
1119,00000000000000000000101101111100
1120,00000000000000000000101101111100
1121,00000000000000000000101101111100
1122,00000000000000000000101101110010
1123,00000000000000000000101101110010
1124,00000000000000000000101101110010
1125,00000000000000000000101101110010
1126,00000000000000000000101101111100
1127,00000000000000000000101101111100
1128,00000000000000000000101101111100
1129,00000000000000000000101101111100
1130,00000000000000000000101110000110
1131,00000000000000000000101101111100
1132,00000000000000000000101110000110
1133,00000000000000000000101110000110
1134,00000000000000000000101110000110
1135,00000000000000000000101110000110
1136,00000000000000000000101110010000
1137,00000000000000000000101110010000
1138,00000000000000000000101110010000
1139,00000000000000000000101110010000
1140,00000000000000000000101110010000
1141,00000000000000000000101110010000
1142,00000000000000000000101110010000
1143,00000000000000000000101110000110
1144,00000000000000000000101110000110
1145,00000000000000000000101110000110
1146,00000000000000000000101110000110
1147,00000000000000000000101110000110
1148,00000000000000000000101110000110
1149,00000000000000000000101101111100
1150,00000000000000000000101101111100
1151,00000000000000000000101110000110
1152,00000000000000000000101110000110
1153,00000000000000000000101110000110
1154,00000000000000000000101110000110
1155,00000000000000000000101110000110
1156,00000000000000000000101110010000
1157,00000000000000000000101110000110
1158,00000000000000000000101110000110
1159,00000000000000000000101110000110
1160,00000000000000000000101110000110
1161,00000000000000000000101101111100
1162,00000000000000000000101101111100
1163,00000000000000000000101110000110
1164,00000000000000000000101110000110
1165,00000000000000000000101101111100
1166,00000000000000000000101101111100
1167,00000000000000000000101110000110
1168,00000000000000000000101110000110
1169,00000000000000000000101110010000
1170,00000000000000000000101110010000
1171,00000000000000000000101110010000
1172,00000000000000000000101110010000
1173,00000000000000000000101110010000
1174,00000000000000000000101110010000
1175,00000000000000000000101110011010
1176,00000000000000000000101110010000
1177,00000000000000000000101110010000
1178,00000000000000000000101110010000
1179,00000000000000000000101110010000
1180,00000000000000000000101110010000
1181,00000000000000000000101110010000
1182,00000000000000000000101110010000
1183,00000000000000000000101110010000
1184,00000000000000000000101110010000
1185,00000000000000000000101110010000
1186,00000000000000000000101110010000
1187,00000000000000000000101110010000
1188,00000000000000000000101110010000
1189,00000000000000000000101110010000
1190,00000000000000000000101110010000
1191,00000000000000000000101110010000
1192,00000000000000000000101110010000
1193,00000000000000000000101110010000
1194,00000000000000000000101110010000
1195,00000000000000000000101110000110
1196,00000000000000000000101110000110
1197,00000000000000000000101110000110
1198,00000000000000000000101110000110
1199,00000000000000000000101110000110
1200,00000000000000000000101101111100
1201,00000000000000000000101110000110
1202,00000000000000000000101110000110
1203,00000000000000000000101110000110
1204,00000000000000000000101110000110
1205,00000000000000000000101110000110
1206,00000000000000000000101110000110
1207,00000000000000000000101101111100
1208,00000000000000000000101101111100
1209,00000000000000000000101101111100
1210,00000000000000000000101101111100
1211,00000000000000000000101101110010
1212,00000000000000000000101101110010
1213,00000000000000000000101101110010
1214,00000000000000000000101101110010
1215,00000000000000000000101101110010
1216,00000000000000000000101101110010
1217,00000000000000000000101101110010
1218,00000000000000000000101101110010
1219,00000000000000000000101101110010
1220,00000000000000000000101101110010
1221,00000000000000000000101101101000
1222,00000000000000000000101101101000
1223,00000000000000000000101101101000
1224,00000000000000000000101101101000
1225,00000000000000000000101101101000
1226,00000000000000000000101101110010
1227,00000000000000000000101101110010
1228,00000000000000000000101101110010
1229,00000000000000000000101101110010
1230,00000000000000000000101101110010
1231,00000000000000000000101101110010
1232,00000000000000000000101101110010
1233,00000000000000000000101101110010
1234,00000000000000000000101101110010
1235,00000000000000000000101101110010
1236,00000000000000000000101101111100
1237,00000000000000000000101101110010
1238,00000000000000000000101101110010
1239,00000000000000000000101101110010
1240,00000000000000000000101101110010
1241,00000000000000000000101101111100
1242,00000000000000000000101101111100
1243,00000000000000000000101101111100
1244,00000000000000000000101101111100
1245,00000000000000000000101101111100
1246,00000000000000000000101101111100
1247,00000000000000000000101101111100
1248,00000000000000000000101101111100
1249,00000000000000000000101101111100
1250,00000000000000000000101101111100
1251,00000000000000000000101101111100
1252,00000000000000000000101101111100
1253,00000000000000000000101110000110
1254,00000000000000000000101110000110
1255,00000000000000000000101110000110
1256,00000000000000000000101110000110
1257,00000000000000000000101110010000
1258,00000000000000000000101110010000
1259,00000000000000000000101110010000
1260,00000000000000000000101110010000
1261,00000000000000000000101110011010
1262,00000000000000000000101110011010
1263,00000000000000000000101110011010
1264,00000000000000000000101110011010
1265,00000000000000000000101110011010
1266,00000000000000000000101110011010
1267,00000000000000000000101110011010
1268,00000000000000000000101110011010
1269,00000000000000000000101110010000
1270,00000000000000000000101110010000
1271,00000000000000000000101110010000
1272,00000000000000000000101110010000
1273,00000000000000000000101110010000
1274,00000000000000000000101110010000
1275,00000000000000000000101110010000
1276,00000000000000000000101110010000
1277,00000000000000000000101110010000
1278,00000000000000000000101110000110
1279,00000000000000000000101110000110
1280,00000000000000000000101110000110
1281,00000000000000000000101110000110
1282,00000000000000000000101101111100
1283,00000000000000000000101101111100
1284,00000000000000000000101101111100
1285,00000000000000000000101101111100
1286,00000000000000000000101101111100
1287,00000000000000000000101101110010
1288,00000000000000000000101101110010
1289,00000000000000000000101101110010
1290,00000000000000000000101101110010
1291,00000000000000000000101101110010
1292,00000000000000000000101101110010
1293,00000000000000000000101101110010
1294,00000000000000000000101101110010
1295,00000000000000000000101101110010
1296,00000000000000000000101101110010
1297,00000000000000000000101101101000
1298,00000000000000000000101101101000
1299,00000000000000000000101101101000
1300,00000000000000000000101101110010
1301,00000000000000000000101101110010
1302,00000000000000000000101101110010
1303,00000000000000000000101101110010
1304,00000000000000000000101101110010
1305,00000000000000000000101101110010
1306,00000000000000000000101101101000
1307,00000000000000000000101101101000
1308,00000000000000000000101101101000
1309,00000000000000000000101101101000
1310,00000000000000000000101101101000
1311,00000000000000000000101101011110
1312,00000000000000000000101101011110
1313,00000000000000000000101101011110
1314,00000000000000000000101101011110
1315,00000000000000000000101101011110
1316,00000000000000000000101101011110
1317,00000000000000000000101101011110
1318,00000000000000000000101101011110
1319,00000000000000000000101101011110
1320,00000000000000000000101101011110
1321,00000000000000000000101101011110
1322,00000000000000000000101101011110
1323,00000000000000000000101101101000
1324,00000000000000000000101101011110
1325,00000000000000000000101101011110
1326,00000000000000000000101101011110
1327,00000000000000000000101101011110
1328,00000000000000000000101101011110
1329,00000000000000000000101101101000
1330,00000000000000000000101101011110
1331,00000000000000000000101101101000
1332,00000000000000000000101101101000
1333,00000000000000000000101101101000
1334,00000000000000000000101101101000
1335,00000000000000000000101101101000
1336,00000000000000000000101101101000
1337,00000000000000000000101101101000
1338,00000000000000000000101101101000
1339,00000000000000000000101101101000
1340,00000000000000000000101101101000
1341,00000000000000000000101101110010
1342,00000000000000000000101101101000
1343,00000000000000000000101101101000
1344,00000000000000000000101101101000
1345,00000000000000000000101101101000
1346,00000000000000000000101101101000
1347,00000000000000000000101101011110
1348,00000000000000000000101101011110
1349,00000000000000000000101101011110
1350,00000000000000000000101101010100
1351,00000000000000000000101101011110
1352,00000000000000000000101101011110
1353,00000000000000000000101101011110
1354,00000000000000000000101101011110
1355,00000000000000000000101101101000
1356,00000000000000000000101101101000
1357,00000000000000000000101101110010
1358,00000000000000000000101101110010
1359,00000000000000000000101101110010
1360,00000000000000000000101101110010
1361,00000000000000000000101101110010
1362,00000000000000000000101101110010
1363,00000000000000000000101101110010
1364,00000000000000000000101101110010
1365,00000000000000000000101101110010
1366,00000000000000000000101101110010
1367,00000000000000000000101101110010
1368,00000000000000000000101101101000
1369,00000000000000000000101101101000
1370,00000000000000000000101101101000
1371,00000000000000000000101101101000
1372,00000000000000000000101101110010
1373,00000000000000000000101101110010
1374,00000000000000000000101101110010
1375,00000000000000000000101101111100
1376,00000000000000000000101101111100
1377,00000000000000000000101101111100
1378,00000000000000000000101101111100
1379,00000000000000000000101101111100
1380,00000000000000000000101101111100
1381,00000000000000000000101101111100
1382,00000000000000000000101101111100
1383,00000000000000000000101101110010
1384,00000000000000000000101101110010
1385,00000000000000000000101101101000
1386,00000000000000000000101101101000
1387,00000000000000000000101101011110
1388,00000000000000000000101101011110
1389,00000000000000000000101101011110
1390,00000000000000000000101101010100
1391,00000000000000000000101101010100
1392,00000000000000000000101101001010
1393,00000000000000000000101101001010
1394,00000000000000000000101101000000
1395,00000000000000000000101101000000
1396,00000000000000000000101101000000
1397,00000000000000000000101101000000
1398,00000000000000000000101101001010
1399,00000000000000000000101101001010
1400,00000000000000000000101101010100
1401,00000000000000000000101101010100
1402,00000000000000000000101101011110
1403,00000000000000000000101101101000
1404,00000000000000000000101101110010
1405,00000000000000000000101101110010
1406,00000000000000000000101101111100
1407,00000000000000000000101101111100
1408,00000000000000000000101101111100
1409,00000000000000000000101101111100
1410,00000000000000000000101110000110
1411,00000000000000000000101110000110
1412,00000000000000000000101110000110
1413,00000000000000000000101110000110
1414,00000000000000000000101110000110
1415,00000000000000000000101110000110
1416,00000000000000000000101101111100
1417,00000000000000000000101101111100
1418,00000000000000000000101101110010
1419,00000000000000000000101101110010
1420,00000000000000000000101101101000
1421,00000000000000000000101101101000
1422,00000000000000000000101101011110
1423,00000000000000000000101101001010
1424,00000000000000000000101101000000
1425,00000000000000000000101101000000
1426,00000000000000000000101101000000
1427,00000000000000000000101101000000
1428,00000000000000000000101101001010
1429,00000000000000000000101101010100
1430,00000000000000000000101101010100
1431,00000000000000000000101101010100
1432,00000000000000000000101101010100
1433,00000000000000000000101101010100
1434,00000000000000000000101101010100
1435,00000000000000000000101101010100
1436,00000000000000000000101101010100
1437,00000000000000000000101101010100
1438,00000000000000000000101101010100
1439,00000000000000000000101101001010
1440,00000000000000000000101101001010
1441,00000000000000000000101101010100
1442,00000000000000000000101101010100
1443,00000000000000000000101101010100
1444,00000000000000000000101101011110
1445,00000000000000000000101101011110
1446,00000000000000000000101101011110
1447,00000000000000000000101101101000
1448,00000000000000000000101101101000
1449,00000000000000000000101101101000
1450,00000000000000000000101101101000
1451,00000000000000000000101101110010
1452,00000000000000000000101101110010
1453,00000000000000000000101101110010
1454,00000000000000000000101101110010
1455,00000000000000000000101101110010
1456,00000000000000000000101101110010
1457,00000000000000000000101101111100
1458,00000000000000000000101101111100
1459,00000000000000000000101110000110
1460,00000000000000000000101110000110
1461,00000000000000000000101110000110
1462,00000000000000000000101110000110
1463,00000000000000000000101110000110
1464,00000000000000000000101110000110
1465,00000000000000000000101101111100
1466,00000000000000000000101101111100
1467,00000000000000000000101101111100
1468,00000000000000000000101101111100
1469,00000000000000000000101101111100
1470,00000000000000000000101110000110
1471,00000000000000000000101101111100
1472,00000000000000000000101101111100
1473,00000000000000000000101101111100
1474,00000000000000000000101101111100
1475,00000000000000000000101101111100
1476,00000000000000000000101101111100
1477,00000000000000000000101101111100
1478,00000000000000000000101110000110
1479,00000000000000000000101110010000
1480,00000000000000000000101110010000
1481,00000000000000000000101110010000
1482,00000000000000000000101110010000
1483,00000000000000000000101110010000
1484,00000000000000000000101110010000
1485,00000000000000000000101110011010
1486,00000000000000000000101110011010
1487,00000000000000000000101110100100
1488,00000000000000000000101110100100
1489,00000000000000000000101110100100
1490,00000000000000000000101110101110
1491,00000000000000000000101110101110
1492,00000000000000000000101110101110
1493,00000000000000000000101110101110
1494,00000000000000000000101110101110
1495,00000000000000000000101110101110
1496,00000000000000000000101110101110
1497,00000000000000000000101110101110
1498,00000000000000000000101110101110
1499,00000000000000000000101110101110
1500,00000000000000000000101110101110
1501,00000000000000000000101110101110
1502,00000000000000000000101110101110
1503,00000000000000000000101110101110
1504,00000000000000000000101110111000
1505,00000000000000000000101110111000
1506,00000000000000000000101110111000
1507,00000000000000000000101110111000
1508,00000000000000000000101110111000
1509,00000000000000000000101110111000
1510,00000000000000000000101110111000
1511,00000000000000000000101110111000
1512,00000000000000000000101110111000
1513,00000000000000000000101110111000
1514,00000000000000000000101110111000
1515,00000000000000000000101110111000
1516,00000000000000000000101110111000
1517,00000000000000000000101110111000
1518,00000000000000000000101110111000
1519,00000000000000000000101110111000
1520,00000000000000000000101110111000
1521,00000000000000000000101110111000
1522,00000000000000000000101110111000
1523,00000000000000000000101110111000
1524,00000000000000000000101110111000
1525,00000000000000000000101110111000
1526,00000000000000000000101110111000
1527,00000000000000000000101110111000
1528,00000000000000000000101110101110
1529,00000000000000000000101110101110
1530,00000000000000000000101110100100
1531,00000000000000000000101110100100
1532,00000000000000000000101110101110
1533,00000000000000000000101110101110
1534,00000000000000000000101110101110
1535,00000000000000000000101110111000
1536,00000000000000000000101110111000
1537,00000000000000000000101111000010
1538,00000000000000000000101111000010
1539,00000000000000000000101111000010
1540,00000000000000000000101111000010
1541,00000000000000000000101111000010
1542,00000000000000000000101111000010
1543,00000000000000000000101111000010
1544,00000000000000000000101111000010
1545,00000000000000000000101111000010
1546,00000000000000000000101111000010
1547,00000000000000000000101110111000
1548,00000000000000000000101110111000
1549,00000000000000000000101110111000
1550,00000000000000000000101110111000
1551,00000000000000000000101111000010
1552,00000000000000000000101111000010
1553,00000000000000000000101111000010
1554,00000000000000000000101110111000
1555,00000000000000000000101110111000
1556,00000000000000000000101110111000
1557,00000000000000000000101110111000
1558,00000000000000000000101110101110
1559,00000000000000000000101110101110
1560,00000000000000000000101110101110
1561,00000000000000000000101110101110
1562,00000000000000000000101110101110
1563,00000000000000000000101110101110
1564,00000000000000000000101110101110
1565,00000000000000000000101110111000
1566,00000000000000000000101110111000
1567,00000000000000000000101110111000
1568,00000000000000000000101111000010
1569,00000000000000000000101111000010
1570,00000000000000000000101111000010
1571,00000000000000000000101111001100
1572,00000000000000000000101111010110
1573,00000000000000000000101111010110
1574,00000000000000000000101111100000
1575,00000000000000000000101111100000
1576,00000000000000000000101111100000
1577,00000000000000000000101111101010
1578,00000000000000000000101111101010
1579,00000000000000000000101111110100
1580,00000000000000000000101111110100
1581,00000000000000000000101111111110
1582,00000000000000000000101111111110
1583,00000000000000000000101111111110
1584,00000000000000000000101111111110
1585,00000000000000000000101111111110
1586,00000000000000000000101111111110
1587,00000000000000000000101111111110
1588,00000000000000000000101111111110
1589,00000000000000000000101111111110
1590,00000000000000000000101111111110
1591,00000000000000000000101111111110
1592,00000000000000000000110000001000
1593,00000000000000000000110000001000
1594,00000000000000000000110000001000
1595,00000000000000000000110000001000
1596,00000000000000000000110000010010
1597,00000000000000000000110000010010
1598,00000000000000000000110000011100
1599,00000000000000000000110000100110
1600,00000000000000000000110000100110
1601,00000000000000000000110000100110
1602,00000000000000000000110000100110
1603,00000000000000000000110000100110
1604,00000000000000000000110000100110
1605,00000000000000000000110000011100
1606,00000000000000000000110000010010
1607,00000000000000000000110000010010
1608,00000000000000000000110000001000
1609,00000000000000000000101111111110
1610,00000000000000000000101111111110
1611,00000000000000000000101111110100
1612,00000000000000000000101111110100
1613,00000000000000000000101111101010
1614,00000000000000000000101111101010
1615,00000000000000000000101111100000
1616,00000000000000000000101111101010
1617,00000000000000000000101111101010
1618,00000000000000000000101111101010
1619,00000000000000000000101111110100
1620,00000000000000000000101111101010
1621,00000000000000000000101111101010
1622,00000000000000000000101111101010
1623,00000000000000000000101111100000
1624,00000000000000000000101111100000
1625,00000000000000000000101111100000
1626,00000000000000000000101111100000
1627,00000000000000000000101111100000
1628,00000000000000000000101111100000
1629,00000000000000000000101111100000
1630,00000000000000000000101111100000
1631,00000000000000000000101111100000
1632,00000000000000000000101111100000
1633,00000000000000000000101111010110
1634,00000000000000000000101111010110
1635,00000000000000000000101111010110
1636,00000000000000000000101111010110
1637,00000000000000000000101111001100
1638,00000000000000000000101111000010
1639,00000000000000000000101111000010
1640,00000000000000000000101111000010
1641,00000000000000000000101111001100
1642,00000000000000000000101111001100
1643,00000000000000000000101111000010
1644,00000000000000000000101111001100
1645,00000000000000000000101111001100
1646,00000000000000000000101111010110
1647,00000000000000000000101111010110
1648,00000000000000000000101111010110
1649,00000000000000000000101111010110
1650,00000000000000000000101111010110
1651,00000000000000000000101111010110
1652,00000000000000000000101111001100
1653,00000000000000000000101111001100
1654,00000000000000000000101111010110
1655,00000000000000000000101111010110
1656,00000000000000000000101111010110
1657,00000000000000000000101111010110
1658,00000000000000000000101111010110
1659,00000000000000000000101111010110
1660,00000000000000000000101111010110
1661,00000000000000000000101111001100
1662,00000000000000000000101111001100
1663,00000000000000000000101111001100
1664,00000000000000000000101111001100
1665,00000000000000000000101111001100
1666,00000000000000000000101111001100
1667,00000000000000000000101111001100
1668,00000000000000000000101111000010
1669,00000000000000000000101111000010
1670,00000000000000000000101111001100
1671,00000000000000000000101111001100
1672,00000000000000000000101111000010
1673,00000000000000000000101111000010
1674,00000000000000000000101111000010
1675,00000000000000000000101111000010
1676,00000000000000000000101110111000
1677,00000000000000000000101110111000
1678,00000000000000000000101110111000
1679,00000000000000000000101110101110
1680,00000000000000000000101110101110
1681,00000000000000000000101110101110
1682,00000000000000000000101110100100
1683,00000000000000000000101110100100
1684,00000000000000000000101110100100
1685,00000000000000000000101110101110
1686,00000000000000000000101110101110
1687,00000000000000000000101110101110
1688,00000000000000000000101110101110
1689,00000000000000000000101110101110
1690,00000000000000000000101110101110
1691,00000000000000000000101110100100
1692,00000000000000000000101110100100
1693,00000000000000000000101110100100
1694,00000000000000000000101110100100
1695,00000000000000000000101110011010
1696,00000000000000000000101110011010
1697,00000000000000000000101110011010
1698,00000000000000000000101110011010
1699,00000000000000000000101110011010
1700,00000000000000000000101110011010
